__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/layout/data_offset,AvgBoidDistance
1714651763.174066,1.000000229,0.500001272,0.500002496,1.118034080,0.500000816,0.707106926,0.000000000,0.666667999
1714651763.275715,1.000000104,0.500000832,0.500001874,1.118034082,0.500000834,0.707106929,0.000000000,0.666667603
1714651763.374047,1.000000239,0.500000849,0.500002603,1.118034013,0.500000851,0.707107120,0.000000000,0.666667897
1714651763.474011,1.000000244,0.500001354,0.500002656,1.118034086,0.500000868,0.707106935,0.000000000,0.666668084
1714651763.575129,1.000000249,0.500000884,0.500002712,1.118034013,0.500000886,0.707107134,0.000000000,0.666667948
1714651763.673938,1.000000254,0.500001410,0.500002766,1.118034090,0.500000904,0.707106941,0.000000000,0.666668144
1714651763.774006,1.000000259,0.500001438,0.500003685,1.118034092,0.500001441,0.707107148,0.000000000,0.666668460
1714651763.874063,1.000000263,0.500001465,0.500002872,1.118034094,0.500000939,0.707106947,0.000000000,0.666668200
1714651763.974854,1.000000268,0.500001491,0.500002924,1.118034096,0.500000956,0.707106950,0.000000000,0.666668228
1714651764.074043,1.000000272,0.500000968,0.500002180,1.118034016,0.500000546,0.707106953,0.000000000,0.666667807
1714651764.174825,1.000000276,0.500001536,0.500003012,1.118034099,0.500000984,0.707106955,0.000000000,0.666668274
1714651764.275067,1.000000280,0.500000997,0.500003057,1.118034017,0.500000999,0.707107179,0.000000000,0.666668112
1714651764.374064,1.000000126,0.500001012,0.500003102,1.118034102,0.500001583,0.707107184,0.000000000,0.666668080
1714651764.473981,1.000000288,0.500001603,0.500003143,1.118034104,0.500001027,0.707106963,0.000000000,0.666668345
1714651764.574043,1.000000130,0.500001040,0.500003186,1.118034105,0.500001627,0.707107195,0.000000000,0.666668119
1714651764.674047,1.000000296,0.500001053,0.500003227,1.118034018,0.500001054,0.707107201,0.000000000,0.666668192
1714651764.774685,1.000000133,0.500001065,0.500002396,1.118034108,0.500001066,0.707106970,0.000000000,0.666667865
1714651764.874326,1.000000303,0.500001076,0.500003297,1.118034019,0.500001077,0.707107210,0.000000000,0.666668225
1714651764.974004,1.000000136,0.500000611,0.500002447,1.118034019,0.500001088,0.707107214,0.000000000,0.666667731
1714651765.073976,1.000000309,0.500001098,0.500002470,1.118034019,0.500000618,0.707106975,0.000000000,0.666667959
1714651765.174100,1.000000312,0.500001108,0.500003395,1.118034020,0.500001109,0.707107222,0.000000000,0.666668271
1714651765.274227,1.000000140,0.500001118,0.500002516,1.118034114,0.500001119,0.707106979,0.000000000,0.666667924
1714651765.375058,1.000000317,0.500001761,0.500004510,1.118034115,0.500001763,0.707107230,0.000000000,0.666668863
1714651765.474032,1.000000319,0.500001775,0.500003480,1.118034116,0.500001137,0.707106982,0.000000000,0.666668525
1714651765.574075,1.000000322,0.500001788,0.500003506,1.118034117,0.500001145,0.707106984,0.000000000,0.666668538
1714651765.675040,1.000000324,0.500001152,0.500003529,1.118034021,0.500001153,0.707107240,0.000000000,0.666668335
1714651765.774021,1.000000326,0.500001812,0.500003553,1.118034118,0.500001161,0.707106986,0.000000000,0.666668564
1714651765.874176,1.000000328,0.500001167,0.500003574,1.118034021,0.500001167,0.707107246,0.000000000,0.666668356
1714651765.975583,1.000000147,0.500001173,0.500002639,1.118034120,0.500001173,0.707106989,0.000000000,0.666667986
1714651766.075715,1.000000331,0.500001841,0.500003608,1.118034120,0.500001179,0.707106990,0.000000000,0.666668593
1714651766.174301,1.000000333,0.500001848,0.500003623,1.118034121,0.500001183,0.707106990,0.000000000,0.666668602
1714651766.274058,1.000000334,0.500001856,0.500003637,1.118034122,0.500001188,0.707106991,0.000000000,0.666668609
1714651766.374596,1.000000149,0.500001192,0.500002681,1.118034122,0.500001192,0.707106992,0.000000000,0.666668007
1714651766.475789,1.000000149,0.500001195,0.500002688,1.118034122,0.500001195,0.707106992,0.000000000,0.666668011
1714651766.573980,1.000000337,0.500001871,0.500004789,1.118034123,0.500001871,0.707107258,0.000000000,0.666668999
1714651766.673967,1.000000337,0.500001874,0.500004798,1.118034123,0.500001874,0.707107258,0.000000000,0.666669003
1714651766.773983,1.000000338,0.500001876,0.500003678,1.118034123,0.500001201,0.707106993,0.000000000,0.666668631
1714651766.874033,1.000000338,0.500001878,0.500003680,1.118034123,0.500001202,0.707106994,0.000000000,0.666668632
1714651766.973965,1.000000338,0.500001878,0.500003681,1.118034123,0.500001202,0.707106994,0.000000000,0.666668632
