__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/layout/data_offset,AvgBoidDistance
1714651066.619297,0.705334704,0.910473759,0.693830256,0.707551010,0.928342639,0.663736746,0.000000000,0.769879573
1714651066.719580,0.705417208,0.910123762,0.693863236,0.707523461,0.927881445,0.663724018,0.000000000,0.769801402
1714651066.819274,0.705466646,0.909765626,0.693935204,0.707489012,0.927471462,0.663789295,0.000000000,0.769722492
1714651066.919248,0.705545172,0.909426007,0.693941024,0.707461052,0.927002783,0.663805570,0.000000000,0.769637401
1714651067.019283,0.705557606,0.909035729,0.693970001,0.707440810,0.926477692,0.663770713,0.000000000,0.769521112
1714651067.119500,0.705594999,0.908674064,0.693991914,0.707430602,0.926030758,0.663771543,0.000000000,0.769420326
1714651067.219242,0.705635664,0.908298414,0.694039506,0.707430938,0.925620484,0.663814531,0.000000000,0.769324528
1714651067.321084,0.705685379,0.907933366,0.694027290,0.707443313,0.925090088,0.663781645,0.000000000,0.769215345
1714651067.419294,0.705742393,0.907576320,0.694043837,0.707469696,0.924616035,0.663799468,0.000000000,0.769120850
1714651067.519276,0.705799379,0.907216955,0.694059296,0.707510754,0.924143534,0.663823974,0.000000000,0.769025210
1714651067.619205,0.705851491,0.906880941,0.694075472,0.707561314,0.923715351,0.663847552,0.000000000,0.768935968
1714651067.719343,0.705910813,0.906508689,0.694130919,0.707631399,0.923309331,0.663918962,0.000000000,0.768850140
1714651067.819284,0.705976185,0.906143133,0.694126774,0.707717873,0.922785872,0.663925514,0.000000000,0.768748698
1714651067.921051,0.706053084,0.905790079,0.694158056,0.707819946,0.922321131,0.663984705,0.000000000,0.768667073
1714651068.019255,0.706133727,0.905459354,0.694193202,0.707930683,0.921877879,0.664055532,0.000000000,0.768595428
1714651068.119234,0.706187913,0.905110660,0.694234544,0.708043055,0.921379614,0.664142415,0.000000000,0.768511039
1714651068.219346,0.706298959,0.904768368,0.694318287,0.708200259,0.921044390,0.664270379,0.000000000,0.768461872
1714651068.319233,0.706349480,0.904421630,0.694381945,0.708331209,0.920578545,0.664373648,0.000000000,0.768384352
1714651068.420261,0.706462011,0.904080527,0.694421961,0.708517295,0.920136992,0.664460084,0.000000000,0.768321500
1714651068.520238,0.706558516,0.903751221,0.694506091,0.708699546,0.919716622,0.664600220,0.000000000,0.768271943
1714651068.619251,0.706639140,0.903418557,0.694633004,0.708891560,0.919298209,0.664757487,0.000000000,0.768230234
1714651068.719246,0.706774053,0.903094198,0.694697497,0.709104623,0.918865242,0.664940604,0.000000000,0.768188582
1714651068.819274,0.706889808,0.902735538,0.694819969,0.709338673,0.918422299,0.665152589,0.000000000,0.768148438
1714651068.919318,0.707030610,0.902370750,0.694960348,0.709594386,0.918027352,0.665419765,0.000000000,0.768120569
1714651069.020370,0.707118286,0.902039024,0.695107304,0.709833111,0.917581458,0.665622125,0.000000000,0.768088205
1714651069.119887,0.707246459,0.901717428,0.695266246,0.710098984,0.917176761,0.665886657,0.000000000,0.768076711
1714651069.219930,0.707390532,0.901389091,0.695442449,0.710383994,0.916757780,0.666184894,0.000000000,0.768074024
1714651069.319380,0.707535191,0.901056654,0.695628516,0.710674360,0.916344971,0.666504385,0.000000000,0.768073454
1714651069.419805,0.707670425,0.900732226,0.695823379,0.710960889,0.915958404,0.666834386,0.000000000,0.768075344
1714651069.519256,0.707793868,0.900438421,0.696019656,0.711229505,0.915613794,0.667153734,0.000000000,0.768083982
1714651069.619251,0.707930205,0.900141690,0.696265988,0.711520291,0.915308647,0.667522788,0.000000000,0.768112628
1714651069.719316,0.708078297,0.899857505,0.696494979,0.711823539,0.914955427,0.667895332,0.000000000,0.768143594
1714651069.819321,0.708233682,0.899577551,0.696729038,0.712127069,0.914603830,0.668281750,0.000000000,0.768180090
1714651069.919199,0.708384446,0.899293014,0.696942247,0.712425186,0.914209003,0.668668121,0.000000000,0.768206569
1714651070.019932,0.708525055,0.899015812,0.697183677,0.712710381,0.913884377,0.669068813,0.000000000,0.768241515
1714651070.119246,0.708668173,0.898726593,0.697454507,0.713009211,0.913551745,0.669505901,0.000000000,0.768283091
1714651070.219270,0.708809831,0.898452612,0.697725835,0.713287135,0.913238904,0.669963471,0.000000000,0.768329426
1714651070.319781,0.708978517,0.898178323,0.698037019,0.713616461,0.912900868,0.670411214,0.000000000,0.768397953
1714651070.419921,0.709168985,0.897892262,0.698372563,0.713951450,0.912552514,0.670930183,0.000000000,0.768477937
1714651070.519349,0.709366010,0.897595274,0.698713264,0.714268795,0.912206803,0.671486633,0.000000000,0.768558182
1714651070.619201,0.709531431,0.897302895,0.699072035,0.714563696,0.911876129,0.671981155,0.000000000,0.768635454
1714651070.720069,0.709715530,0.897016199,0.699362977,0.714862271,0.911530835,0.672445209,0.000000000,0.768698235
1714651070.819216,0.709880889,0.896726443,0.699697939,0.715144634,0.911228687,0.672935723,0.000000000,0.768768424
1714651070.920125,0.710061960,0.896464863,0.699932549,0.715409773,0.910856341,0.673368807,0.000000000,0.768819791
