__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/data[6],/distances/data[7],/distances/data[8],/distances/data[9],/distances/layout/data_offset,AvgBoidDistance
1714661001.056990,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661001.154584,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661001.255410,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661001.356518,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661001.454891,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661001.554633,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661001.654718,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661001.756965,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661001.854731,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661001.954598,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.056015,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.156386,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.254594,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.357189,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.455542,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.555517,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.654630,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.756538,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.854639,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661002.956515,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.054592,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.155895,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.255578,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.357009,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.454604,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.555774,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.654615,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.754832,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.854639,0.500000000,0.707106781,0.500000000,1.118033989,0.500000000,1.000000000,1.000000000,1.118033989,0.500000000,1.414213562,0.000000000,0.569035594
1714661003.955319,0.500000000,0.707106782,0.500000001,1.118033990,0.500000000,1.000000000,1.000000001,1.118033989,0.500000001,1.414213562,0.000000000,0.569035594
1714661004.054556,0.500000000,0.707106782,0.500000002,1.118033991,0.500000000,1.000000000,1.000000001,1.118033989,0.500000001,1.414213563,0.000000000,0.569035595
1714661004.154578,0.500000001,0.707106783,0.500000005,1.118033993,0.500000001,1.000000001,1.000000003,1.118033989,0.500000002,1.414213563,0.000000000,0.569035596
1714661004.255704,0.500000001,0.707106785,0.500000008,1.118033996,0.500000001,1.000000001,1.000000004,1.118033989,0.500000003,1.414213563,0.000000000,0.569035598
1714661004.355339,0.500000002,0.707106784,0.500000008,1.118033996,0.500000000,1.000000001,1.000000004,1.118033989,0.500000004,1.414213563,0.000000000,0.569035598
1714661004.454565,0.500000003,0.707106785,0.500000017,1.118034004,0.500000001,1.000000003,1.000000009,1.118033990,0.500000011,1.414213563,0.000000000,0.569035602
1714661004.555881,0.500000004,0.707106787,0.500000014,1.118034003,0.500000001,1.000000002,1.000000007,1.118033989,0.500000008,1.414213564,0.000000000,0.569035602
1714661004.654642,0.500000005,0.707106789,0.500000029,1.118034008,0.500000001,1.000000005,1.000000010,1.118033991,0.500000011,1.414213563,0.000000000,0.569035607
1714661004.755198,0.500000006,0.707106791,0.500000024,1.118034013,0.500000001,1.000000003,1.000000012,1.118033989,0.500000014,1.414213565,0.000000000,0.569035607
1714661004.856053,0.500000007,0.707106793,0.500000029,1.118034019,0.500000002,1.000000004,1.000000015,1.118033990,0.500000017,1.414213565,0.000000000,0.569035610
1714661004.956008,0.500000002,0.707106795,0.500000036,1.118034025,0.500000009,1.000000010,1.000000028,1.118033990,0.500000021,1.414213566,0.000000000,0.569035611
1714661005.056541,0.500000003,0.707106798,0.500000043,1.118034033,0.500000011,1.000000012,1.000000034,1.118033990,0.500000025,1.414213566,0.000000000,0.569035615
1714661005.154664,0.500000013,0.707106817,0.500000079,1.118034059,0.500000013,1.000000014,1.000000040,1.118033990,0.500000029,1.414213567,0.000000000,0.569035636
1714661005.254581,0.500000015,0.707106805,0.500000093,1.118034049,0.500000004,1.000000017,1.000000030,1.118033995,0.500000034,1.414213564,0.000000000,0.569035637
